transcript_id,12-14,12-2,12-7,13-10,13-13,13-9,14-11,14-12,14-8,15-3,15-6
g37257.t1,67,93,77,41,105,99,118,51,47,67,114
g37252.t2,0,0,0,0,0,0,0,0,0,0,0
g37252.t1,0,0,0,0,0,0,0,0,0,0,0
g37253.t1,0,0,0,0,0,0,0,0,0,0,0
g37254.t1,20,9,41,24,46,39,41,24,24,24,37
g37255.t1,205,177,177,177,375,223,301,217,155,227,335
g37261.t1,0,0,0,0,0,0,0,0,0,0,0
g37262.t1,0,0,0,0,0,0,0,0,0,0,0
g37263.t1,34,23,33,82,63,35,48,36,41,21,37
g37259.t1,0,0,0,0,0,0,0,0,0,0,0
g37258.t2,147,282,258,157,199,248,329,169,229,209,257
g37258.t1,96,93,127,70,222,113,82,92,66,52,119
g37266.t1,0,0,0,0,0,0,0,0,0,0,2
g37266.t2,0,0,0,0,0,0,0,0,0,0,0
g37267.t1,0,1,0,0,0,0,0,0,0,0,0
g37268.t1,0,2,0,0,0,0,0,0,0,0,0
g37269.t1,0,0,0,0,0,0,0,0,0,0,0
g37270.t1,86,63,0,33,0,0,61,0,0,40,45
g37272.t1,0,0,0,0,0,0,0,0,0,0,0
g37277.t1,0,0,6,4,14,7,9,0,7,8,19
g37276.t1,1,1,0,4,2,6,7,3,3,3,7
g37281.t1,2,2,0,0,0,1,2,6,2,3,3
g37278.t1,13,17,30,3,16,11,23,15,0,21,26
g37279.t1,10,9,10,4,9,11,11,3,11,13,16
g37289.t1,0,0,0,0,0,0,0,0,0,0,0
g37290.t1,0,0,0,0,0,0,0,0,0,0,0
g37291.t1,28,10,29,7,7,20,25,32,27,23,32
g37284.t1,0,0,0,0,0,0,0,0,0,0,0
g37285.t1,0,0,0,0,0,0,0,0,0,0,0
g37286.t1,0,0,0,0,0,0,0,0,0,0,0
g37287.t2,0,0,0,0,0,0,0,0,0,0,0
g37282.t1,3,1,5,0,3,1,5,2,0,3,3
g37283.t1,517,450,582,414,601,657,782,432,500,545,678
g37284.t2,179,139,184,150,0,202,253,0,189,0,241
g37287.t1,161,164,210,148,255,257,305,110,137,156,349
g37293.t1,207,170,188,128,189,295,316,204,162,218,286
g37296.t1,0,5,0,4,5,7,4,0,7,0,0
g37297.t1,0,5,4,6,0,7,0,3,5,5,8
g37298.t1,0,0,0,0,0,0,0,0,0,0,0
g37298.t2,0,0,0,0,0,0,0,0,0,0,0
g37294.t1,45,123,48,21,51,49,82,34,33,43,60
g37295.t1,7,0,5,9,0,8,6,0,5,0,3
g37302.t1,33,49,71,47,57,44,83,43,36,37,93
g37303.t1,10,5,8,10,24,3,15,12,5,0,17
g37300.t1,0,7,0,0,0,0,0,0,0,0,0
g37301.t1,0,0,0,0,0,0,0,0,0,0,0
g37301.t2,0,0,0,6,0,0,0,0,0,0,0
g37299.t1,1188,1288,1691,1125,1413,1611,1958,1148,1493,1548,1850
g37310.t2,3,0,1,4,4,2,3,4,2,1,1
g37310.t1,0,0,0,0,2,0,2,0,0,0,0
g37308.t1,0,0,0,0,0,0,11,0,0,0,0
g37308.t2,12,15,12,4,6,9,9,9,5,9,12
g37307.t2,0,0,0,0,0,0,0,0,0,0,0
g37307.t1,24,25,38,21,40,10,45,20,11,17,57
g37305.t1,0,0,0,0,0,0,0,0,0,0,0
g37306.t1,92,63,110,35,222,69,114,21,50,51,102
g37312.t1,59,68,39,51,68,46,87,35,0,30,72
g37315.t1,0,0,0,0,0,0,0,0,0,0,0
g37315.t2,30,0,15,46,56,26,51,42,27,9,69
g37314.t1,124,133,132,104,167,116,177,125,106,98,177
g37316.t1,0,12,19,14,18,0,18,0,0,14,0
g37316.t2,21,30,25,15,33,20,25,16,25,25,33
g37317.t1,55,68,84,64,111,101,122,59,44,75,126
g37319.t1,3,4,3,0,4,3,2,3,4,2,4
g37320.t1,0,0,0,0,0,0,0,0,0,0,0
g37321.t1,0,0,0,0,0,0,0,0,0,0,0
g37318.t1,0,0,0,34,0,0,0,0,0,0,0
g37318.t2,153,178,187,133,226,171,243,130,172,146,212
g37326.t1,0,0,0,0,0,0,0,0,0,0,0
g37326.t2,0,0,0,0,0,0,0,0,0,0,0
g37327.t1,0,4,0,0,0,0,11,0,6,5,0
g37322.t1,252,366,134,224,576,191,471,146,300,141,339
g37328.t1,28,106,24,65,49,26,33,18,31,22,11
g37329.t2,0,0,0,0,0,0,0,0,0,0,0
g37329.t1,6,24,0,0,17,0,9,0,3,0,0
g37330.t1,0,0,3,0,7,0,0,0,0,0,0
g37331.t1,0,0,0,0,0,0,0,0,0,0,0
g37331.t2,0,8,0,0,0,0,0,0,0,0,0
g37332.t1,29,46,41,36,51,53,61,26,38,43,39
g37335.t1,0,0,0,0,0,0,0,0,0,0,0
g37335.t2,13,8,6,3,0,9,13,6,6,0,9
g37340.t1,9,0,0,8,4,4,7,13,11,5,5
g37339.t1,42,56,43,38,52,41,72,55,52,61,80
g37344.t1,3,5,6,16,8,6,15,3,9,3,0
g37343.t1,76,259,151,265,205,118,148,86,120,90,154
g37346.t1,29,65,66,87,73,49,60,32,39,37,72
g37350.t1,2,0,0,0,0,0,0,0,4,0,0
g37348.t1,151,172,124,203,249,250,302,87,185,92,157
g37353.t1,0,0,0,0,0,0,0,0,0,0,0
g37354.t1,38,37,41,30,47,53,63,43,33,39,60
g37355.t1,32,18,25,21,38,39,45,25,20,37,40
g37358.t1,0,0,0,0,0,0,0,0,0,0,0
g37359.t2,0,0,0,0,0,0,0,0,0,0,0
g37359.t1,0,0,0,0,0,0,0,0,0,7,0
g37363.t1,0,0,0,0,0,0,0,0,0,0,0
g37363.t2,14,6,2,6,0,5,15,6,4,3,0
g37356.t2,0,0,0,9,0,0,12,0,0,0,5
g37356.t1,0,0,0,0,0,0,0,0,0,0,0
g37357.t1,0,0,0,0,0,0,0,0,0,0,0
g37357.t2,77,55,87,79,133,64,113,54,67,68,101
g37364.t1,37,27,29,38,38,42,57,34,43,16,52
g37365.t1,0,0,0,0,0,0,0,0,0,0,0
g37365.t2,0,0,0,6,12,15,17,0,3,8,12
g37368.t1,0,0,0,0,9,0,0,5,0,0,1
g37368.t2,0,4,0,0,0,0,0,0,0,0,0
g37367.t2,0,0,0,4,0,6,7,0,0,0,0
g37367.t1,5,0,0,0,0,0,0,0,0,0,0
g37370.t1,0,4,0,0,10,0,0,0,0,0,16
g37373.t1,45,90,47,39,65,30,63,38,32,27,54
g37376.t1,0,8,0,7,12,0,7,0,0,11,0
g37376.t2,0,0,0,0,0,0,0,0,0,0,0
g37375.t1,0,0,0,0,0,0,0,0,0,0,20
g37375.t2,9,4,11,11,14,9,20,9,13,14,21
g37379.t1,0,0,6,0,0,0,0,2,0,7,0
g37377.t1,6,12,14,7,16,0,11,0,0,0,12
g37380.t1,4,4,13,0,9,8,21,10,5,15,7
g37381.t1,2,0,0,0,0,0,0,0,0,0,0
g37383.t1,0,0,0,0,0,0,0,0,0,0,0
g37382.t2,15,23,20,24,22,0,39,0,0,13,19
g37382.t1,7,8,10,0,12,21,8,9,12,0,13
g37389.t1,7,23,33,47,41,11,8,6,30,8,6
g37385.t1,4,0,4,0,0,6,0,0,0,0,0
g37386.t1,17,9,12,1,10,22,21,27,5,12,28
g37390.t1,28,44,48,31,34,42,41,39,24,33,51
g37394.t1,0,0,0,0,0,0,0,0,0,0,0
g37395.t1,18,28,19,23,18,18,24,23,13,16,21
g37396.t1,2,2,0,0,2,2,4,0,1,4,9
g37392.t1,0,9,10,5,0,4,17,7,4,0,9
g37391.t1,79,100,109,82,101,94,145,72,81,78,155
g37393.t1,36,44,59,53,51,47,61,33,26,31,81
g37397.t1,31,40,50,50,61,68,68,61,58,57,49
g37400.t1,0,0,0,0,0,0,0,0,0,0,0
g37398.t1,11,7,0,6,9,0,22,16,0,14,20
g37421.t1,2,0,0,0,1,0,0,0,0,0,0
g37422.t1,6,0,3,2,4,8,4,4,3,0,4
g37424.t2,0,0,0,0,0,0,0,0,0,0,0
g37424.t1,3,0,2,0,0,0,0,0,0,0,0
g37419.t1,0,0,0,0,0,0,0,4,0,0,0
g37418.t1,6,0,0,6,0,0,4,0,6,0,3
g37433.t1,0,0,0,0,0,0,0,0,0,0,0
g37451.t1,0,0,0,0,0,0,0,0,0,0,0
g37444.t1,2,2,1,1,2,9,2,2,3,6,3
g37458.t1,0,0,0,0,0,0,0,0,0,0,0
g37430.t1,74,47,82,53,110,62,98,60,50,50,65
g37401.t1,0,0,0,0,0,0,7,0,0,0,0
g37402.t1,0,0,0,0,0,0,0,0,0,0,0
g37403.t1,0,0,0,0,0,0,0,0,0,0,0
g37404.t1,0,0,0,0,0,0,0,0,0,0,0
g37405.t1,0,0,0,0,0,0,0,2,0,0,0
g37406.t1,0,0,0,0,0,0,0,0,0,0,0
g37407.t1,0,0,0,0,0,0,0,0,0,0,0
g37408.t1,0,0,0,0,0,0,0,0,0,0,0
g37409.t1,0,5,6,0,0,0,0,0,0,12,6
g37410.t1,0,0,0,0,0,0,5,0,0,0,0
g37411.t1,0,0,0,0,0,0,0,0,0,0,0
g37412.t1,0,0,0,0,0,0,0,0,0,0,0
g37415.t1,0,0,0,0,0,0,0,0,0,0,0
g37416.t1,0,0,0,0,0,0,0,0,0,0,0
g37413.t1,54,45,39,59,44,60,102,55,57,64,65
g37414.t1,7,0,0,8,10,0,0,0,6,6,0
g37415.t2,31,34,25,43,51,57,57,67,21,53,62
g37416.t2,10,0,5,10,5,5,24,10,4,9,12
g37417.t1,9,0,7,5,6,9,0,0,8,10,0
g37469.t2,0,0,0,3,0,0,0,0,0,0,0
g37468.t1,2,0,2,0,0,0,0,2,0,0,2
g37469.t1,56,46,30,20,39,28,87,34,26,30,67
g37470.t1,76,83,78,60,100,83,80,56,70,47,70
g37482.t1,0,0,0,0,0,0,0,0,0,0,0
g37481.t1,0,0,0,0,0,0,0,0,0,0,0
g37480.t1,11,14,13,6,15,6,31,13,7,6,17
g37483.t1,1,0,0,0,0,0,0,0,0,0,0
g37472.t1,0,0,0,0,0,0,6,0,0,0,0
g37474.t1,0,0,0,0,0,0,0,0,0,0,0
g37475.t1,0,0,0,0,0,0,0,0,0,0,0
g37471.t1,74,97,88,61,98,120,142,66,76,100,103
g37473.t1,14,11,18,12,14,20,15,9,12,10,18
g37475.t2,27,26,23,18,35,18,31,18,6,26,40
g37493.t1,5,1,6,3,0,6,10,5,6,1,7
g37492.t1,8,0,9,0,0,4,12,0,0,9,0
g37485.t1,0,0,0,0,0,0,0,0,0,0,0
g37486.t2,0,0,0,0,0,0,0,0,0,0,0
g37487.t2,0,0,0,0,0,0,0,0,0,0,0
g37489.t1,0,0,0,0,0,0,0,0,0,0,0
g37490.t1,0,0,15,0,0,10,20,0,9,7,9
g37484.t1,26,53,65,41,60,50,65,54,47,55,68
g37485.t2,38,28,28,34,40,51,53,0,40,37,28
g37486.t1,56,55,50,50,57,42,74,36,52,36,62
g37487.t1,46,65,72,36,70,67,106,40,79,40,92
g37488.t1,19,24,30,0,23,0,0,19,22,10,31
g37489.t2,21,38,37,38,57,33,51,22,24,21,46
g37491.t1,62,71,55,58,67,60,105,75,75,61,77
g37499.t1,0,0,0,0,2,4,2,3,0,0,0
g37500.t1,0,34,47,0,0,24,0,31,27,0,46
g37498.t1,62,61,63,62,85,88,129,61,62,83,75
g37500.t2,47,0,0,29,35,0,52,0,0,38,0
g37501.t1,5,0,0,0,0,5,6,0,0,0,0
g37502.t1,60,78,74,47,90,68,107,81,54,56,104
g37504.t1,0,0,0,0,0,0,0,0,0,0,0
g37504.t2,9,18,39,8,15,27,35,19,6,0,57
g37505.t1,91,142,124,46,98,54,164,41,29,52,119
g37503.t1,0,0,0,0,0,0,0,0,0,0,0
g37503.t2,326,335,412,247,412,488,675,391,259,319,459
g37509.t1,14,5,6,10,27,13,16,23,5,17,16
g37506.t1,87,110,130,121,177,94,236,105,85,122,191
g37507.t1,15,42,19,20,25,30,40,18,20,24,34
g37508.t1,22,40,36,28,41,43,58,25,35,46,50
g37516.t1,8,5,10,8,11,9,24,10,13,0,17
g37510.t1,0,19,16,0,20,10,17,0,0,10,23
g37511.t2,0,0,0,0,0,0,0,0,0,0,0
g37512.t1,0,0,0,6,0,0,9,0,0,5,0
g37511.t1,136,221,168,154,168,161,238,96,125,133,171
g37517.t1,129,230,259,172,334,198,203,206,142,249,285
g37519.t1,30,19,24,10,24,37,59,25,21,36,26
g37520.t1,11,42,13,5,16,12,18,12,9,14,12
g37521.t1,114,97,145,112,104,112,131,100,154,128,128
g37522.t1,20,26,30,25,25,23,24,9,21,23,14
g37523.t1,32,29,71,26,49,45,55,34,40,40,45
g37524.t1,70,55,98,73,110,62,145,89,70,101,139
g37545.t1,8,0,14,0,11,0,17,14,8,10,8
g37546.t3,0,0,0,0,0,0,0,0,0,0,0
g37546.t2,0,0,0,0,0,0,0,0,0,0,0
g37546.t1,0,0,0,0,0,0,0,0,0,0,0
g37556.t2,0,0,0,0,0,0,0,0,0,0,0
g37556.t1,16,11,17,6,9,0,26,22,21,9,23
g37552.t3,0,0,0,0,0,0,0,0,0,0,0
g37551.t1,91,58,78,88,97,98,119,64,105,91,134
g37552.t2,88,84,133,86,171,128,198,137,83,85,181
g37552.t1,1,1,0,1,1,1,1,1,1,1,0
g37559.t1,7,0,0,14,13,0,14,7,0,6,12
g37557.t1,0,0,7,0,0,0,0,0,0,0,0
g37558.t2,0,0,0,0,26,7,23,0,0,0,0
g37558.t1,41,44,66,36,43,30,43,48,36,53,60
g37562.t1,8,20,15,11,9,11,8,2,17,21,16
g37563.t1,0,0,0,0,0,0,0,0,0,0,0
g37563.t2,9,0,0,11,0,0,0,0,0,0,7
g37563.t3,4,0,0,0,0,0,0,0,0,5,5
g37567.t1,0,0,0,0,0,0,0,0,0,0,0
g37566.t1,4,8,9,0,0,0,9,0,0,0,11
g37565.t1,15,5,17,8,0,0,9,0,3,0,7
g37568.t1,0,0,0,0,0,0,0,0,0,0,3
g37568.t2,1,2,0,0,0,0,0,0,0,0,0
g37569.t1,2,2,4,0,0,0,0,3,0,0,0
g37574.t1,0,0,0,0,0,0,0,0,0,0,0
g37572.t1,1,0,0,0,0,0,0,0,0,0,0
g37571.t1,4,0,0,7,0,0,20,0,0,3,0
g37576.t1,0,0,0,0,4,0,0,0,2,0,0
g37580.t1,0,0,0,0,0,0,0,0,0,0,0
g37582.t1,7,6,0,11,8,11,5,6,10,0,11
g37583.t2,0,0,0,0,0,0,0,0,0,0,0
g37583.t1,15,35,88,27,52,34,48,15,39,30,41
g37586.t1,26,20,15,41,38,35,41,31,102,29,32
g37587.t2,0,0,0,0,0,0,0,0,0,0,0
g37587.t1,11,22,14,14,18,15,17,19,11,32,27
g37584.t1,156,208,337,158,191,179,195,172,227,135,234
g37585.t1,21,6,38,110,120,47,51,38,62,30,55
g37588.t1,142,251,200,107,337,265,290,133,102,186,266
g37590.t1,3,0,1,0,0,2,3,1,3,3,1
g37591.t1,0,0,0,0,0,0,0,0,0,0,0
g37589.t1,164,83,178,145,185,216,161,119,173,118,184
g37592.t1,37,36,71,40,63,69,64,42,52,28,78
g37594.t1,25,22,23,26,55,51,51,20,36,44,62
g37601.t1,15,49,28,5,15,30,33,19,24,21,20
g37602.t1,12,25,28,10,29,20,19,9,19,25,6
g37596.t1,0,0,0,0,0,0,0,0,0,0,0
g37598.t2,0,0,0,0,0,0,0,0,0,0,0
g37599.t1,0,0,0,5,9,0,0,0,0,0,6
g37600.t1,0,5,0,0,5,0,9,5,4,6,0
g37597.t1,181,57,69,171,50,129,156,123,126,137,152
g37598.t1,19,2,11,8,7,18,12,15,16,27,20
g37604.t1,0,0,0,0,0,0,0,0,0,0,0
g37605.t1,0,0,0,0,0,0,0,0,0,0,0
g37606.t1,15,10,15,3,11,10,16,7,8,8,15
g37608.t1,0,0,0,0,0,0,0,0,0,0,0
g37609.t1,0,0,0,0,0,6,0,0,0,7,0
g37607.t1,101,84,88,63,123,85,144,101,67,59,168
g37608.t2,69,43,66,42,83,61,117,55,28,40,107
g37608.t3,1,0,0,0,0,0,0,0,0,0,0
g37610.t1,24,3,12,19,17,14,21,14,0,15,23
g37611.t2,0,0,0,0,0,0,0,0,0,0,0
g37611.t1,125,103,74,69,107,82,134,84,148,111,77
g37612.t1,206,168,156,116,342,132,330,111,85,108,188
g37614.t1,22,25,38,23,23,22,35,21,22,12,29
g37615.t2,62,64,96,49,85,70,95,49,51,56,63
g37615.t1,6,32,14,17,36,16,31,11,12,0,41
g37616.t1,28,67,97,53,57,70,65,35,53,34,55
g37617.t2,0,0,0,0,0,0,0,0,0,0,0
g37617.t1,85,99,97,103,135,144,130,83,55,78,149
g37619.t1,0,0,0,0,0,0,0,4,0,0,4
g37618.t1,39,3,31,8,27,33,57,27,26,28,38
g37620.t1,46,37,51,29,33,42,56,34,18,45,71
g37621.t1,16,33,34,14,33,21,44,31,25,30,37
g37622.t1,12,17,26,0,7,9,27,11,0,12,17
g37625.t1,0,0,0,0,0,0,0,0,0,0,0
g37626.t1,0,0,0,0,0,0,0,0,0,0,0
g37626.t2,0,0,0,0,0,0,0,0,0,0,0
g37628.t1,8,8,10,5,4,7,7,7,7,7,6
g37623.t1,14,19,24,12,26,18,29,19,11,19,20
g37624.t2,54,110,138,83,106,91,146,79,69,54,129
g37624.t1,32,35,11,0,35,39,27,0,0,33,34
g37640.t1,5,0,4,0,2,3,4,0,2,4,9
g37638.t2,0,0,0,0,0,0,0,0,0,0,0
g37639.t1,0,0,0,0,0,0,0,0,0,0,0
g37638.t1,20,21,41,17,0,26,39,25,0,23,28
g37629.t1,65,69,77,81,115,73,106,55,51,72,78
g37630.t1,89,83,110,73,103,99,121,77,88,72,113
g37631.t1,39,35,45,40,68,62,64,30,38,42,66
g37632.t1,73,82,94,73,85,107,131,32,65,97,121
g37642.t1,68,28,50,31,33,79,100,27,36,52,54
g37644.t1,3,0,1,0,0,2,3,0,0,0,0
g37646.t1,6,10,11,6,30,21,25,13,6,28,27
g37643.t1,51,13,32,15,28,78,64,52,31,36,46
g37647.t1,4,2,0,0,3,3,5,0,2,7,8
g37650.t1,15,8,6,12,14,28,32,14,10,17,16
g37655.t1,5,2,3,3,2,5,5,3,3,0,5
g37651.t1,29,34,33,43,60,48,57,41,25,25,78
g37652.t1,4,9,10,6,14,9,12,8,6,11,11
g37653.t1,38,60,71,45,79,38,57,38,29,39,61
g37654.t1,0,30,0,10,34,0,39,0,0,31,0
g37654.t2,30,2,32,10,4,18,4,37,21,8,29
g37657.t1,8,0,4,0,16,9,0,0,0,0,9
g37659.t1,0,0,0,0,0,0,0,0,0,0,0
g37658.t1,8,0,0,0,0,0,3,0,0,0,8
g37656.t1,0,0,0,0,0,0,0,0,0,0,0
g37656.t2,154,61,106,85,300,217,257,121,90,93,205
g37660.t2,0,0,0,0,0,0,0,0,0,0,0
g37661.t1,0,0,0,0,0,0,0,0,0,0,0
g37661.t2,0,0,0,0,0,0,0,0,0,0,0
g37660.t1,28,26,29,32,33,24,22,22,21,19,33
g37662.t2,3,0,1,5,3,9,3,2,7,4,13
g37662.t1,3,0,2,12,16,10,11,3,8,17,14
g37666.t1,0,0,0,0,0,0,0,0,0,2,0
g37667.t1,0,0,0,0,0,0,0,0,0,0,0
g37665.t1,20,7,13,0,10,12,13,10,8,9,14
g37663.t1,25,24,19,18,25,29,32,29,28,14,23
g37664.t1,55,29,36,30,50,29,65,54,27,50,55
g37669.t1,0,0,0,0,0,0,0,0,0,0,0
g37668.t1,4,0,9,0,0,0,0,0,6,6,0
g37670.t1,2,3,4,1,5,4,2,1,2,1,7
g37671.t1,234,777,583,1268,1361,312,430,543,850,267,474
g37677.t1,2,1,0,2,0,5,2,1,0,4,0
g37679.t1,0,0,0,0,0,0,11,0,0,9,0
g37680.t1,0,0,0,0,0,2,0,0,3,0,0
g37681.t1,0,3,0,0,0,0,0,0,0,0,0
g37674.t1,24,13,53,17,21,22,62,27,18,54,29
g37675.t1,31,20,49,14,37,33,104,45,21,75,38
g37673.t1,391,701,413,393,340,576,429,192,463,440,390
g37682.t1,246,165,239,183,287,230,413,146,204,160,359
g37686.t1,31,12,28,14,39,37,36,31,20,32,31
g37688.t1,0,0,12,9,14,28,23,12,0,21,16
g37687.t2,0,0,0,0,0,0,0,0,0,0,0
g37687.t1,36,21,27,25,49,20,34,42,25,28,50
g37685.t2,0,0,0,0,0,0,0,0,0,0,0
g37685.t1,214,252,367,165,365,272,393,214,199,205,412
g37689.t1,11,13,0,0,11,15,27,10,6,7,23
g37690.t1,56,42,40,32,78,45,67,45,37,39,84
g37693.t1,18,19,13,19,26,36,43,29,19,18,30
g37703.t1,22,32,37,29,40,40,63,26,36,52,56
g37696.t2,0,0,0,0,0,0,0,0,0,0,0
g37697.t1,0,0,0,0,0,0,0,0,0,0,0
g37702.t2,0,0,0,0,0,0,0,0,0,0,0
g37695.t1,101,144,146,108,156,103,148,65,68,65,129
g37696.t1,484,624,884,505,860,472,762,325,380,390,689
g37697.t2,370,463,560,285,550,367,483,217,210,270,448
g37698.t1,11,0,17,10,0,0,23,0,12,0,17
g37699.t1,505,600,778,430,828,552,779,349,422,388,632
g37700.t1,705,908,1260,628,970,928,1150,605,687,847,1090
g37701.t1,272,292,420,229,372,316,443,171,263,319,348
g37702.t1,23,19,25,8,19,21,39,9,12,41,19
g37710.t1,0,0,0,0,0,0,0,0,0,0,0
g37711.t1,0,0,0,3,0,0,2,0,0,0,0
g37712.t2,0,0,0,0,0,0,0,0,0,0,0
g37712.t1,5,0,5,2,11,4,5,7,3,2,9
g37708.t1,0,7,3,0,0,2,0,0,5,5,0
g37709.t2,0,0,0,0,0,0,0,0,0,0,0
g37709.t1,0,0,0,0,0,0,0,0,0,0,0
g37706.t1,18,31,27,16,34,22,19,11,15,28,31
g37707.t1,6,2,5,0,0,0,4,2,0,0,9
g37708.t2,8,3,3,8,0,10,14,0,11,5,8
g37704.t1,550,771,742,810,1017,655,814,502,721,664,1073
g37713.t1,0,0,0,0,7,0,7,0,1,9,31
g37717.t1,0,0,0,0,0,0,0,0,0,0,0
g37719.t1,0,0,0,0,0,0,0,0,0,0,0
g37720.t1,0,0,0,0,0,0,1,0,0,0,0
g37714.t1,34,31,27,20,19,23,53,18,27,41,34
g37715.t1,47,37,0,38,40,36,87,33,0,46,44
g37716.t1,5,6,0,4,0,0,11,0,0,0,0
g37718.t1,14,17,28,21,29,14,56,10,21,0,27
g37719.t2,34,32,55,41,63,45,84,32,30,35,73
g37721.t1,29,35,52,34,63,37,71,36,32,19,54
g37723.t1,0,0,0,0,0,0,0,0,0,0,0
g37723.t2,0,0,0,0,0,0,0,0,0,0,2
g37722.t1,106,87,110,382,316,109,160,108,98,78,208
g37724.t1,173,176,185,173,231,172,273,191,121,187,194
g37725.t1,35,31,35,22,27,35,60,21,30,25,38
g37726.t1,0,0,0,0,4,0,0,0,6,0,0
g37728.t2,0,0,0,0,0,0,0,0,0,0,0
g37727.t2,42,44,38,16,29,27,69,45,14,40,63
g37727.t1,32,19,27,36,41,38,0,0,36,0,0
g37728.t1,14,9,9,5,0,8,12,3,0,6,15
g37743.t1,2,0,0,0,0,0,1,0,0,0,0
g37746.t2,0,0,0,0,0,0,0,0,0,0,0
g37746.t1,0,0,0,0,0,0,0,0,0,3,0
g37748.t2,0,0,0,0,2,1,0,0,0,0,0
g37748.t1,0,0,0,0,0,0,0,0,0,0,0
g37742.t1,0,0,0,0,0,0,0,0,0,0,0
g37760.t1,4,5,0,2,3,1,1,1,3,0,2
g37753.t1,18,16,24,0,27,24,17,0,0,16,17
g37757.t1,0,0,0,6,6,0,0,0,0,0,0
g37758.t1,0,0,0,0,0,0,0,0,0,0,0
g37759.t2,0,0,0,0,0,0,0,0,0,0,0
g37759.t1,0,0,0,0,0,0,0,0,0,0,0
g37729.t1,0,0,0,0,0,0,0,0,0,0,0
g37731.t1,0,0,0,0,0,0,0,0,0,0,0
g37733.t1,0,0,14,0,11,10,7,0,10,12,0
g37733.t2,0,0,0,0,0,0,0,0,0,0,0
g37736.t1,0,0,0,0,0,0,0,0,0,0,0
g37737.t1,0,0,0,0,0,0,0,0,0,0,0
g37739.t1,0,0,0,1,1,0,0,0,0,0,0
g37730.t1,41,22,60,47,49,24,48,25,33,40,62
g37732.t1,15,31,44,25,34,22,34,18,28,39,35
g37734.t1,1,1,0,0,0,0,0,0,0,0,0
g37735.t1,21,22,50,35,36,37,32,26,36,23,35
g37736.t2,132,96,226,92,148,222,209,112,115,147,180
g37737.t2,48,57,79,37,71,99,94,52,63,72,88
g37738.t1,13,5,20,0,13,11,4,6,0,6,18
g37740.t1,3,3,3,4,4,5,0,3,4,0,7
g37765.t2,0,0,0,0,0,0,0,0,0,0,0
g37765.t1,0,0,0,0,0,0,0,0,0,0,0
g37762.t1,87,70,65,68,102,100,140,85,96,109,96
g37766.t1,1,0,0,0,1,0,0,0,0,0,0
g37769.t1,1,0,0,0,0,0,1,1,0,1,0
g37768.t1,11,5,16,10,9,2,20,14,12,8,10
g37790.t1,0,0,0,0,0,0,0,0,0,0,0
g37790.t2,0,0,0,0,0,0,0,0,0,0,0
g37804.t1,0,0,0,0,0,0,0,0,0,0,0
g37802.t1,4,0,2,0,3,6,9,4,0,3,5
g37803.t1,1,0,0,0,0,0,1,0,0,1,0
g37809.t1,0,0,0,0,0,0,0,0,0,0,0
g37813.t1,1,0,0,0,0,0,0,0,0,0,0
g37822.t1,1,1,0,1,0,0,0,2,0,0,1
g37835.t1,0,0,0,0,0,0,0,0,0,0,0
g37835.t2,5,0,0,0,10,8,0,0,0,3,5
g37837.t1,4,4,7,5,0,0,11,0,6,9,15
g37841.t1,0,0,0,0,0,0,0,0,0,0,0
g37838.t1,24,13,21,6,12,17,25,11,21,14,20
g37844.t1,5,4,7,0,0,8,0,0,8,11,0
g37850.t1,4,0,0,0,0,0,2,0,0,4,0
g37860.t1,0,0,0,0,0,0,0,0,0,0,0
g37856.t2,0,0,0,0,0,0,7,0,0,0,0
g37856.t1,0,0,0,0,0,0,0,0,0,0,0
g37857.t1,0,0,0,0,0,0,0,0,0,0,0
g37858.t1,1,0,1,1,0,1,0,0,0,0,0
g37861.t1,9,18,9,0,16,0,12,7,7,0,17
g37862.t2,0,0,0,0,0,0,0,0,0,0,0
g37862.t1,105,158,105,94,166,164,216,118,91,104,197
g37863.t2,0,0,0,0,0,0,0,0,0,0,0
g37863.t1,1,0,0,0,0,0,0,0,0,0,0
g37864.t1,21,20,22,6,8,16,28,25,13,20,28
g37873.t1,0,8,15,11,0,7,7,8,0,0,10
g37873.t2,0,0,0,0,0,0,0,0,0,0,0
g37874.t1,0,0,3,0,8,0,0,0,5,3,2
g37875.t1,6,6,5,0,9,0,0,0,4,0,0
g37867.t2,0,0,0,0,0,0,0,0,0,0,0
g37868.t1,0,0,0,0,0,0,0,0,0,0,0
g37869.t1,0,0,0,0,0,0,2,0,0,0,0
g37867.t1,38,19,27,55,54,52,51,22,44,28,34
g37870.t1,49,25,46,100,77,59,71,72,77,68,67
g37871.t1,12,6,6,20,11,15,11,22,27,16,8
g37877.t1,15,13,21,24,40,17,38,15,8,13,41
g37880.t1,4,0,0,4,0,0,11,0,5,0,8
g37887.t1,10,4,0,4,9,0,13,0,10,0,8
g37893.t1,0,0,8,11,20,0,11,0,12,0,21
g37894.t2,0,0,0,0,0,0,0,0,0,0,0
g37894.t1,5,9,8,0,0,0,0,0,0,0,8
g37898.t1,0,0,0,0,0,0,0,0,0,0,0
g37895.t1,8,0,5,4,0,0,3,0,0,0,7
g37899.t1,0,0,2,3,0,0,0,0,0,0,0
g37900.t1,0,0,0,0,0,0,0,0,0,0,0
g37901.t1,0,0,16,6,21,0,9,0,7,0,17
g37902.t1,0,0,0,0,0,0,0,0,0,0,0
